x, y, theta
100.9288709403018, 2.089959615679144, 1.152571997215668
101.8577418806037, 4.179919231358288, 1.152571997215668
102.7866128209055, 6.269878847037432, 1.152571997215668
103.7154837612073, 8.359838462716576, 1.152571997215668
104.6443547015092, 10.44979807839572, 1.152571997215668
105.573225641811, 12.53975769407486, 1.152571997215668
106.5020965821128, 14.62971730975401, 1.152571997215668
107.4309675224147, 16.71967692543315, 1.152571997215668
108.3598384627165, 18.8096365411123, 1.152571997215668
109.2887094030184, 20.89959615679144, 1.152571997215668
110.2175803433202, 22.98955577247059, 1.152571997215668
111.146451283622, 25.07951538814973, 1.152571997215668
112.0, 24.0, 1.152571997215668
113.0210591099158, 26.29610725683688, 1.152159623364998
114.043013824914, 28.59158532490437, 1.151717139996019
115.0659289711539, 30.88638716612968, 1.15124224544809
116.0898742528752, 33.18046201691095, 1.150732451522972
117.1149246366012, 35.4737550698203, 1.150185067218747
118.1411607671675, 37.7662071253742, 1.149597180913722
119.1686694183572, 40.05775421071895, 1.148965640836639
120.1975439811563, 42.34832716169831, 1.148287033640204
121.227884992933, 44.63785116434906, 1.147557660873052
122.2598007111287, 46.92624525137854, 1.146773513120463
123.2934077353839, 49.21342174863094, 1.145930241555896
124.3288316823632, 51.49928566591552, 1.145023126613359
125.366207917928, 53.78373402585066, 1.144047043453984
126.4056823517271, 56.06665512355062, 1.142996423858433
127.4474122996983, 58.34792770903926, 1.141865214128871
122.2186214393328, 40.96084596430456, 5.695956176234688
123.465007546672, 40.00422692528511, 5.561181851395686
124.5715532957122, 38.88881004372736, 5.426407526556684
125.5181896638101, 37.63482523481727, 5.291633201717682
126.2877478473057, 36.2650155704486, 5.15685887687868
127.2385009157465, 34.42044214557871, 5.219753561803548
128.3033115300563, 32.63927374462971, 5.282648246728415
129.4779689631337, 30.92855388684996, 5.345542931653283
130.7578281054901, 29.29504750712179, 5.408437616578151
132.137827834045, 27.74521420444875, 5.471332301503019
133.6125110260211, 26.28518269787467, 5.534226986427887
135.1760461387961, 24.92072659084675, 5.597121671352755
136.8222502703733, 23.6572415398612, 5.660016356277623
138.5446136092823, 22.49972391767642, 5.722911041202491
140.3363251772214, 21.45275105546888, 5.785805726127359
142.1902997626467, 20.5204631420627, 5.848700411052227
144.0992059387982, 19.70654685181141, 5.911595095977095
146.0554950553699, 19.01422076587436, 5.974489780901963
148.0514310891758, 18.44622264453849, 6.037384465826831
150.0791212357707, 18.00479860091615, 6.100279150751699
152.1305471210527, 17.69169421883102, 6.163173835676567
154.1975965094231, 17.50814765001584, 6.226068520601435
156.2720953831153, 17.45488471791873, 0.00577789834671627
158.2136143392362, 17.38667628704057, 6.207173337715686
160.2867365439628, 17.29422715964722, 6.270068022640554
162.3615704585348, 17.33226324550599, 0.04977740038583534
164.3070563357783, 17.34993977851862, 6.251579250847965
166.3822388358028, 17.34961041827201, 0.03128862859324677
168.3103436316852, 17.32909356990748, 6.230615600826109
170.3850632492994, 17.28526406873897, 0.01032497857139081
172.2938801562433, 17.22241523090033, 6.207033018431444
174.3669893681651, 17.12967520539416, 6.269927703356312
176.4418285995073, 17.16742015166961, 0.04963708110159359
178.3525035175579, 17.17976332865492, 6.246468273509178
180.4276572302445, 17.16882780815461, 0.02617765125445981
182.4993952427811, 17.28834401750305, 0.08907233617932748
184.5595249965295, 17.53783933731142, 0.1519670211041952
186.5998998369866, 17.91632715391279, 0.2148617060290628
188.6124512292204, 18.42231076086432, 0.2777563909539305
190.5892206643881, 19.05378927757942, 0.3406510758787982
192.5223911311623, 19.80826556168509, 0.4035457608036658
194.4043180276144, 20.68275608381563, 0.4664404457285335
196.2275593913156, 21.67380272579316, 0.5293351306534012
197.9849053281128, 22.77748645554016, 0.5922298155782689
199.669406523205, 23.98944282464713, 0.6551245005031366
201.2744017217747, 25.30487922731135, 0.7180191854280044
202.7935440705043, 26.71859385239737, 0.7809138703528721
204.2208262158115, 28.22499625367438, 0.8438085552777398
205.5506040595538, 29.81812945688689, 0.9067032402026076
206.7776190782622, 31.49169351623748, 0.9695979251274752
207.8970191176442, 33.2390704271292, 1.032492610052343
208.904377580125, 35.05335029665159, 1.095387294977211
209.7957109295512, 36.92735866832087, 1.158281979902078
210.5674944438359, 38.85368489302019, 1.221176664826946
211.216676153252, 40.82471143394894, 1.284071349751814
211.7406889092562, 42.83264398969648, 1.346966034676681
212.1374605361174, 44.86954231632054, 1.409860719601549
212.4054220252065, 46.92735162654611, 1.472755404526417
212.543513739543, 48.99793444191901, 1.535650089451285
212.5511896040632, 51.07310277195631, 1.598544774376152
212.42841926504, 53.14465049304363, 1.66143945930102
212.175688210115, 55.20438579903865, 1.724334144225888
211.7939958484675, 57.24416359525712, 1.787228829150755
211.2848515587137, 59.25591770774131, 1.850123514075623
210.6502687201631, 61.23169278044138, 1.913018199000491
209.8927567510355, 63.16367573417425, 1.975912883925359
209.0153111851236, 65.04422666295747, 2.038807568850226
208.0214018261413, 66.86590904554054, 2.101702253775094
206.914959026602, 68.62151915266385, 2.164596938699961
205.7003581454844, 70.30411453375646, 2.227491623624829
204.3824022461488, 71.90704147042339, 2.290386308549696
202.966303102923, 73.42396128815967, 2.353280993474564
201.4576605914659, 74.84887542224294, 2.416175678399431
199.8624405444089, 76.17614913868329, 2.479070363324299
198.1869511598431, 77.40053381642686, 2.541965048249166
196.4378180559438, 78.51718770270032, 2.604859733174034
194.6219580703771, 79.52169505941985, 2.667754418098901
192.746551908097, 80.4100836249518, 2.730649103023769
190.8190157456962, 81.17884032217331, 2.793543787948636
188.8469719045982, 81.82492515071644, 2.856438472873504
186.8382187090638, 82.34578320845994, 2.919333157798371
184.8006996482041, 82.7393547947301, 2.982227842723239
182.7424719639488, 83.00408355525859, 3.045122527648106
180.6716747891861, 83.1389226366881, 3.108017212572974
178.5964969620697, 83.14333882628878, 3.170911897497841
176.5251446437697, 83.0173146605145, 3.233806582422709
174.4658088677203, 82.76134849406152, 3.296701267347576
172.4266331486894, 82.37645252915582, 3.359595952272444
170.4156812797581, 81.86414881286273, 3.422490637197311
168.4409054445542, 81.22646321824666, 3.485385322122179
166.5101147708386, 80.46591743318267, 3.548280007047046
182.0924967469306, 89.41889089732477, 1.883298732497528
181.7112220815807, 90.94310477468751, 1.748524407658526
181.5382085041306, 92.50472720549489, 1.613750082819523
181.5765938996668, 94.07543560484608, 1.478975757980521
181.7018032685258, 96.14683733576065, 1.541870442905389
181.6965707872993, 98.22201326517632, 1.604765127830257
181.5609171475077, 100.2927572394274, 1.667659812755125
181.2953787830011, 102.3508806307383, 1.730554497679992
180.9010057486651, 104.3882447186408, 1.79344918260486
180.3793575680445, 106.3967928740359, 1.856343867529728
179.7324970663045, 108.368582418631, 1.919238552454595
178.8994290415053, 110.5913578797766, 1.93952247101833
178.0242375166535, 112.7838184804515, 1.96167275871612
177.1041141127252, 114.9421655002709, 1.98587811918043
176.1361912579628, 117.0620847749888, 2.012347158066619
175.1175856362226, 119.1386816592469, 2.041310084322553
174.0454576298086, 121.1664123192563, 2.073020311003613
172.9170905594905, 123.1390135314977, 2.107755826047305
171.7299939292758, 125.0494344343557, 2.145820157100427
170.4820350616423, 126.889775313643, 2.187542704328848
169.1716032870612, 128.6512404818706, 2.233278169378166
